model_id,benchmark_id,performance,benchmark,benchmark_release_date,optimized,is_math,is_coding,model,date,source
m5,b36,0.4558,WeirdML,2025-01-16,False,False,True,o1-mini-2024-09-12_medium,2024-09-12,WeirdML Leaderboard
m5,b4,0.44644644644644643,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,o1-mini-2024-09-12_medium,2024-09-12,Epoch evaluations
m5,b8,0.14,ARC-AGI,2019-11-05,True,False,False,o1-mini-2024-09-12_medium,2024-09-12,ARC Prize Leaderboard
m50,b1,0.28800000000000003,GPQA diamond,2023-11-20,True,False,False,gpt-4-turbo-2024-04-09,2024-04-09,Epoch evaluations
m50,b24,0.7506666666666666,MMLU,2020-09-07,True,False,False,gpt-4-turbo-2024-04-09,2024-04-09,Stanford CRFM Leaderboard
m50,b26,0.054000000000000006,OSWorld,2024-04-11,True,False,False,gpt-4-turbo-2024-04-09,2024-04-09,OS World Website
m50,b3,0.467,MATH level 5,2021-03-05,True,True,False,gpt-4-turbo-2024-04-09,2024-04-09,Epoch evaluations
m50,b30,0.251,SimpleBench,2024-10-31,False,False,False,gpt-4-turbo-2024-04-09,2024-04-09,SimpleBench Leaderboard
m50,b36,0.336,WeirdML,2025-01-16,False,False,True,gpt-4-turbo-2024-04-09,2024-04-09,WeirdML Leaderboard
m50,b4,0.06606606606606608,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,gpt-4-turbo-2024-04-09,2024-04-09,Epoch evaluations
m51,b1,0.5826666666666668,GPQA diamond,2023-11-20,True,False,False,gpt-4.5-preview-2025-02-27,2025-02-27,Epoch evaluations
m51,b15,0.175,Cybench,2024-08-15,True,False,True,gpt-4.5-preview-2025-02-27,2025-02-27,Cybench leaderboard
m51,b22,0.756,Lech Mazur Writing,2025-01-31,False,False,False,gpt-4.5-preview-2025-02-27,2025-02-27,lechmazur/writing Github repository
m51,b23,0.6895,LiveBench,2024-06-27,True,True,True,gpt-4.5-preview-2025-02-27,2025-02-27,LiveBench Leaderboard
m51,b3,0.786,MATH level 5,2021-03-05,True,True,False,gpt-4.5-preview-2025-02-27,2025-02-27,Epoch evaluations
m51,b30,0.345,SimpleBench,2024-10-31,False,False,False,gpt-4.5-preview-2025-02-27,2025-02-27,SimpleBench Leaderboard
m51,b35,0.45,VPCT,2025-01-30,False,False,False,gpt-4.5-preview-2025-02-27,2025-02-27,VPCT leaderboard
m51,b36,0.6026,WeirdML,2025-01-16,False,False,True,gpt-4.5-preview-2025-02-27,2025-02-27,WeirdML Leaderboard
m51,b4,0.37737737737737737,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,gpt-4.5-preview-2025-02-27,2025-02-27,Epoch evaluations
m51,b6,0.449,Aider polyglot,2024-12-21,True,False,True,gpt-4.5-preview-2025-02-27,2025-02-27,Aider LLM Leaderboards
m51,b8,0.1,ARC-AGI,2019-11-05,True,False,False,gpt-4.5-preview-2025-02-27,2025-02-27,ARC Prize Leaderboard
m52,b1,0.4093333333333334,GPQA diamond,2023-11-20,True,False,False,DeepSeek-R1-Distill-Llama-70B,2025-01-20,Epoch evaluations
m52,b23,0.545,LiveBench,2024-06-27,True,True,True,DeepSeek-R1-Distill-Llama-70B,2025-01-20,LiveBench Leaderboard
m52,b3,0.899,MATH level 5,2021-03-05,True,True,False,DeepSeek-R1-Distill-Llama-70B,2025-01-20,Epoch evaluations
m52,b4,0.5135135135135135,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,DeepSeek-R1-Distill-Llama-70B,2025-01-20,Epoch evaluations
m53,b1,0.6906666666666667,GPQA diamond,2023-11-20,True,False,False,claude-3-7-sonnet-20250219_32K,2025-02-24,Epoch evaluations
m53,b2,0.034,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,claude-3-7-sonnet-20250219_32K,2025-02-24,Epoch evaluations
m53,b3,0.9,MATH level 5,2021-03-05,True,True,False,claude-3-7-sonnet-20250219_32K,2025-02-24,Epoch evaluations
m53,b4,0.5325325325325325,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,claude-3-7-sonnet-20250219_32K,2025-02-24,Epoch evaluations
m53,b6,0.649,Aider polyglot,2024-12-21,True,False,True,claude-3-7-sonnet-20250219_32K,2025-02-24,Aider LLM Leaderboards
m54,b1,0.17466666666666666,GPQA diamond,2023-11-20,True,False,False,claude-3-5-haiku-20241022,2024-10-22,Epoch evaluations
m54,b10,0.193,Balrog,2024-11-20,False,False,False,claude-3-5-haiku-20241022,2024-10-22,
m54,b13,0.32,CadEval,2025-04-22,False,False,True,claude-3-5-haiku-20241022,2024-10-22,CadEval Dashboard
m54,b18,0.34,GeoBench,2025-03-01,False,False,False,claude-3-5-haiku-20241022,2024-10-22,GeoBench leaderboard
m54,b2,0.003,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,claude-3-5-haiku-20241022,2024-10-22,Epoch evaluations
m54,b22,0.735,Lech Mazur Writing,2025-01-31,False,False,False,claude-3-5-haiku-20241022,2024-10-22,lechmazur/writing Github repository
m54,b23,0.43450000000000005,LiveBench,2024-06-27,True,True,True,claude-3-5-haiku-20241022,2024-10-22,LiveBench Leaderboard
m54,b24,0.6573333333333333,MMLU,2020-09-07,True,False,False,claude-3-5-haiku-20241022,2024-10-22,Stanford CRFM Leaderboard
m54,b3,0.464,MATH level 5,2021-03-05,True,True,False,claude-3-5-haiku-20241022,2024-10-22,Epoch evaluations
m54,b36,0.4375,WeirdML,2025-01-16,False,False,True,claude-3-5-haiku-20241022,2024-10-22,WeirdML Leaderboard
m54,b4,0.04204204204204204,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,claude-3-5-haiku-20241022,2024-10-22,Epoch evaluations
m54,b6,0.28,Aider polyglot,2024-12-21,True,False,True,claude-3-5-haiku-20241022,2024-10-22,Aider LLM Leaderboards
m55,b1,0.31866666666666665,GPQA diamond,2023-11-20,True,False,False,gemma-3-27b-it,2025-03-12,Epoch evaluations
m55,b18,0.52,GeoBench,2025-03-01,False,False,False,gemma-3-27b-it,2025-03-12,GeoBench leaderboard
m55,b22,0.799,Lech Mazur Writing,2025-01-31,False,False,False,gemma-3-27b-it,2025-03-12,lechmazur/writing Github repository
m55,b23,0.4999,LiveBench,2024-06-27,True,True,True,gemma-3-27b-it,2025-03-12,LiveBench Leaderboard
m55,b3,0.74,MATH level 5,2021-03-05,True,True,False,gemma-3-27b-it,2025-03-12,Epoch evaluations
m55,b36,0.1314,WeirdML,2025-01-16,False,False,True,gemma-3-27b-it,2025-03-12,WeirdML Leaderboard
m55,b4,0.19619619619619622,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,gemma-3-27b-it,2025-03-12,Epoch evaluations
m55,b6,0.049,Aider polyglot,2024-12-21,True,False,True,gemma-3-27b-it,2025-03-12,Aider LLM Leaderboards
m56,b1,0.3,GPQA diamond,2023-11-20,True,False,False,mistral-small-2503,2025-03-17,Epoch evaluations
m56,b23,0.4396,LiveBench,2024-06-27,True,True,True,mistral-small-2503,2025-03-17,LiveBench Leaderboard
m56,b3,0.468,MATH level 5,2021-03-05,True,True,False,mistral-small-2503,2025-03-17,Epoch evaluations
m56,b4,0.05705705705705706,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,mistral-small-2503,2025-03-17,Epoch evaluations
m57,b1,0.7839999999999999,GPQA diamond,2023-11-20,True,False,False,gemini-2.5-pro-exp-03-25,2025-03-25,Epoch evaluations
m57,b10,0.404,Balrog,2024-11-20,False,False,False,gemini-2.5-pro-exp-03-25,2025-03-25,
m57,b17,0.184,Factorio learning environment,2025-03-06,False,False,False,gemini-2.5-pro-exp-03-25,2025-03-25,FLE v0.2 release notes
m57,b18,0.84,GeoBench,2025-03-01,False,False,False,gemini-2.5-pro-exp-03-25,2025-03-25,GeoBench leaderboard
m57,b22,0.805,Lech Mazur Writing,2025-01-31,False,False,False,gemini-2.5-pro-exp-03-25,2025-03-25,lechmazur/writing Github repository
m57,b23,0.8234999999999999,LiveBench,2024-06-27,True,True,True,gemini-2.5-pro-exp-03-25,2025-03-25,LiveBench Leaderboard
m57,b27,0.0959,OSUniverse,2025-05-06,False,False,False,gemini-2.5-pro-exp-03-25,2025-03-25,OSUniverse Paper
m57,b30,0.516,SimpleBench,2024-10-31,False,False,False,gemini-2.5-pro-exp-03-25,2025-03-25,SimpleBench Leaderboard
m57,b36,0.6105,WeirdML,2025-01-16,False,False,True,gemini-2.5-pro-exp-03-25,2025-03-25,WeirdML Leaderboard
m57,b6,0.7290000000000001,Aider polyglot,2024-12-21,True,False,True,gemini-2.5-pro-exp-03-25,2025-03-25,Aider LLM Leaderboards
m58,b1,0.5680000000000001,GPQA diamond,2023-11-20,True,False,False,DeepSeek-V3-0324,2025-03-24,Epoch evaluations
m58,b22,0.77,Lech Mazur Writing,2025-01-31,False,False,False,DeepSeek-V3-0324,2025-03-24,lechmazur/writing Github repository
m58,b23,0.6686,LiveBench,2024-06-27,True,True,True,DeepSeek-V3-0324,2025-03-24,LiveBench Leaderboard
m58,b3,0.755,MATH level 5,2021-03-05,True,True,False,DeepSeek-V3-0324,2025-03-24,Epoch evaluations
m58,b30,0.272,SimpleBench,2024-10-31,False,False,False,DeepSeek-V3-0324,2025-03-24,SimpleBench Leaderboard
m58,b36,0.4995,WeirdML,2025-01-16,False,False,True,DeepSeek-V3-0324,2025-03-24,WeirdML Leaderboard
m58,b4,0.37737737737737737,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,DeepSeek-V3-0324,2025-03-24,Epoch evaluations
m58,b6,0.551,Aider polyglot,2024-12-21,True,False,True,DeepSeek-V3-0324,2025-03-24,Aider LLM Leaderboards
m59,b1,0.41466666666666674,GPQA diamond,2023-11-20,True,False,False,qwen-max-2025-01-25,2025-01-25,Epoch evaluations
m59,b2,0.01,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,qwen-max-2025-01-25,2025-01-25,Epoch evaluations
m59,b3,0.672,MATH level 5,2021-03-05,True,True,False,qwen-max-2025-01-25,2025-01-25,Epoch evaluations
m59,b4,0.16016016016016016,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,qwen-max-2025-01-25,2025-01-25,Epoch evaluations
m59,b6,0.218,Aider polyglot,2024-12-21,True,False,True,qwen-max-2025-01-25,2025-01-25,Aider LLM Leaderboards
m6,b1,0.32266666666666666,GPQA diamond,2023-11-20,True,False,False,gpt-4o-2024-08-06,2024-08-06,Epoch evaluations
m6,b13,0.26,CadEval,2025-04-22,False,False,True,gpt-4o-2024-08-06,2024-08-06,CadEval Dashboard
m6,b2,0.003,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,gpt-4o-2024-08-06,2024-08-06,Epoch evaluations
m6,b23,0.5533,LiveBench,2024-06-27,True,True,True,gpt-4o-2024-08-06,2024-08-06,LiveBench Leaderboard
m6,b24,0.7906666666666666,MMLU,2020-09-07,True,False,False,gpt-4o-2024-08-06,2024-08-06,Stanford CRFM Leaderboard
m6,b3,0.533,MATH level 5,2021-03-05,True,True,False,gpt-4o-2024-08-06,2024-08-06,Epoch evaluations
m6,b30,0.178,SimpleBench,2024-10-31,False,False,False,gpt-4o-2024-08-06,2024-08-06,SimpleBench Leaderboard
m6,b34,0.6253333333333334,VideoMME,2024-05-31,True,False,False,gpt-4o-2024-08-06,2024-08-06,Video-MME Leaderboard
m6,b4,0.06306306306306306,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,gpt-4o-2024-08-06,2024-08-06,Epoch evaluations
m6,b6,0.231,Aider polyglot,2024-12-21,True,False,True,gpt-4o-2024-08-06,2024-08-06,Aider LLM Leaderboards
m60,b1,0.56,GPQA diamond,2023-11-20,True,False,False,Llama-4-Maverick-17B-128E-Instruct-FP8,2025-04-05,Epoch evaluations
m60,b2,0.007,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,Llama-4-Maverick-17B-128E-Instruct-FP8,2025-04-05,Epoch evaluations
m60,b3,0.73,MATH level 5,2021-03-05,True,True,False,Llama-4-Maverick-17B-128E-Instruct-FP8,2025-04-05,Epoch evaluations
m60,b4,0.2052052052052052,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,Llama-4-Maverick-17B-128E-Instruct-FP8,2025-04-05,Epoch evaluations
m61,b1,0.35733333333333334,GPQA diamond,2023-11-20,True,False,False,Llama-4-Scout-17B-16E-Instruct,2025-04-05,Epoch evaluations
m61,b2,0.0,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,Llama-4-Scout-17B-16E-Instruct,2025-04-05,Epoch evaluations
m61,b3,0.623,MATH level 5,2021-03-05,True,True,False,Llama-4-Scout-17B-16E-Instruct,2025-04-05,Epoch evaluations
m61,b36,0.0831,WeirdML,2025-01-16,False,False,True,Llama-4-Scout-17B-16E-Instruct,2025-04-05,WeirdML Leaderboard
m61,b4,0.07707707707707707,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,Llama-4-Scout-17B-16E-Instruct,2025-04-05,Epoch evaluations
m61,b8,0.01,ARC-AGI,2019-11-05,True,False,False,Llama-4-Scout-17B-16E-Instruct,2025-04-05,ARC Prize Leaderboard
m62,b1,0.684,GPQA diamond,2023-11-20,True,False,False,grok-3-mini-beta_low,2025-04-09,Epoch evaluations
m62,b2,0.028,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,grok-3-mini-beta_low,2025-04-09,Epoch evaluations
m62,b22,0.735,Lech Mazur Writing,2025-01-31,False,False,False,grok-3-mini-beta_low,2025-04-09,lechmazur/writing Github repository
m62,b3,0.909,MATH level 5,2021-03-05,True,True,False,grok-3-mini-beta_low,2025-04-09,Epoch evaluations
m62,b4,0.6216216216216216,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,grok-3-mini-beta_low,2025-04-09,Epoch evaluations
m62,b5,0.152,SWE-Bench verified,2024-08-13,True,False,True,grok-3-mini-beta_low,2025-04-09,Epoch evaluations
m62,b6,0.34700000000000003,Aider polyglot,2024-12-21,True,False,True,grok-3-mini-beta_low,2025-04-09,Aider LLM Leaderboards
m62,b8,0.17,ARC-AGI,2019-11-05,True,False,False,grok-3-mini-beta_low,2025-04-09,ARC Prize Leaderboard
m63,b1,0.5586666666666668,GPQA diamond,2023-11-20,True,False,False,gpt-4.1-2025-04-14,2025-04-14,Epoch evaluations
m63,b13,0.42,CadEval,2025-04-22,False,False,True,gpt-4.1-2025-04-14,2025-04-14,CadEval Dashboard
m63,b18,0.72,GeoBench,2025-03-01,False,False,False,gpt-4.1-2025-04-14,2025-04-14,GeoBench leaderboard
m63,b2,0.055,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,gpt-4.1-2025-04-14,2025-04-14,Epoch evaluations
m63,b3,0.83,MATH level 5,2021-03-05,True,True,False,gpt-4.1-2025-04-14,2025-04-14,Epoch evaluations
m63,b30,0.27,SimpleBench,2024-10-31,False,False,False,gpt-4.1-2025-04-14,2025-04-14,SimpleBench Leaderboard
m63,b32,0.303,Terminal Bench,2025-05-19,True,False,True,gpt-4.1-2025-04-14,2025-04-14,Terminal-Bench Leaderboard
m63,b36,0.492,WeirdML,2025-01-16,False,False,True,gpt-4.1-2025-04-14,2025-04-14,WeirdML Leaderboard
m63,b4,0.38238238238238237,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,gpt-4.1-2025-04-14,2025-04-14,Epoch evaluations
m63,b5,0.41,SWE-Bench verified,2024-08-13,True,False,True,gpt-4.1-2025-04-14,2025-04-14,Epoch evaluations
m63,b6,0.524,Aider polyglot,2024-12-21,True,False,True,gpt-4.1-2025-04-14,2025-04-14,Aider LLM Leaderboards
m63,b8,0.06,ARC-AGI,2019-11-05,True,False,False,gpt-4.1-2025-04-14,2025-04-14,ARC Prize Leaderboard
m64,b1,0.31866666666666665,GPQA diamond,2023-11-20,True,False,False,gpt-4.1-nano-2025-04-14,2025-04-14,Epoch evaluations
m64,b2,0.01,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,gpt-4.1-nano-2025-04-14,2025-04-14,Epoch evaluations
m64,b3,0.7,MATH level 5,2021-03-05,True,True,False,gpt-4.1-nano-2025-04-14,2025-04-14,Epoch evaluations
m64,b36,0.2573,WeirdML,2025-01-16,False,False,True,gpt-4.1-nano-2025-04-14,2025-04-14,WeirdML Leaderboard
m64,b4,0.2882882882882883,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,gpt-4.1-nano-2025-04-14,2025-04-14,Epoch evaluations
m64,b6,0.08900000000000001,Aider polyglot,2024-12-21,True,False,True,gpt-4.1-nano-2025-04-14,2025-04-14,Aider LLM Leaderboards
m64,b8,0.0,ARC-AGI,2019-11-05,True,False,False,gpt-4.1-nano-2025-04-14,2025-04-14,ARC Prize Leaderboard
m65,b1,0.544,GPQA diamond,2023-11-20,True,False,False,gpt-4.1-mini-2025-04-14,2025-04-14,Epoch evaluations
m65,b13,0.16,CadEval,2025-04-22,False,False,True,gpt-4.1-mini-2025-04-14,2025-04-14,CadEval Dashboard
m65,b2,0.045,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,gpt-4.1-mini-2025-04-14,2025-04-14,Epoch evaluations
m65,b3,0.873,MATH level 5,2021-03-05,True,True,False,gpt-4.1-mini-2025-04-14,2025-04-14,Epoch evaluations
m65,b36,0.5283,WeirdML,2025-01-16,False,False,True,gpt-4.1-mini-2025-04-14,2025-04-14,WeirdML Leaderboard
m65,b4,0.44644644644644643,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,gpt-4.1-mini-2025-04-14,2025-04-14,Epoch evaluations
m65,b5,0.328,SWE-Bench verified,2024-08-13,True,False,True,gpt-4.1-mini-2025-04-14,2025-04-14,Epoch evaluations
m65,b6,0.324,Aider polyglot,2024-12-21,True,False,True,gpt-4.1-mini-2025-04-14,2025-04-14,Aider LLM Leaderboards
m65,b8,0.04,ARC-AGI,2019-11-05,True,False,False,gpt-4.1-mini-2025-04-14,2025-04-14,ARC Prize Leaderboard
m66,b1,0.7573333333333333,GPQA diamond,2023-11-20,True,False,False,o3-2025-04-16_high,2025-04-16,Epoch evaluations
m66,b18,0.6,GeoBench,2025-03-01,False,False,False,o3-2025-04-16_high,2025-04-16,GeoBench leaderboard
m66,b19,0.088,GSO-Bench,2025-05-29,False,False,True,o3-2025-04-16_high,2025-04-16,GSO Leaderboard
m66,b2,0.103,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,o3-2025-04-16_high,2025-04-16,Epoch evaluations
m66,b3,0.978,MATH level 5,2021-03-05,True,True,False,o3-2025-04-16_high,2025-04-16,Epoch evaluations
m66,b30,0.531,SimpleBench,2024-10-31,False,False,False,o3-2025-04-16_high,2025-04-16,SimpleBench Leaderboard
m66,b36,0.5513,WeirdML,2025-01-16,False,False,True,o3-2025-04-16_high,2025-04-16,WeirdML Leaderboard
m66,b4,0.8388388388388388,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,o3-2025-04-16_high,2025-04-16,Epoch evaluations
m66,b6,0.7959999999999999,Aider polyglot,2024-12-21,True,False,True,o3-2025-04-16_high,2025-04-16,Aider LLM Leaderboards
m66,b8,0.61,ARC-AGI,2019-11-05,True,False,False,o3-2025-04-16_high,2025-04-16,ARC Prize Leaderboard
m67,b1,0.7280000000000001,GPQA diamond,2023-11-20,True,False,False,o4-mini-2025-04-16_high,2025-04-16,Epoch evaluations
m67,b18,0.64,GeoBench,2025-03-01,False,False,False,o4-mini-2025-04-16_high,2025-04-16,GeoBench leaderboard
m67,b19,0.036,GSO-Bench,2025-05-29,False,False,True,o4-mini-2025-04-16_high,2025-04-16,GSO Leaderboard
m67,b2,0.172,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,o4-mini-2025-04-16_high,2025-04-16,Epoch evaluations
m67,b3,0.978,MATH level 5,2021-03-05,True,True,False,o4-mini-2025-04-16_high,2025-04-16,Epoch evaluations
m67,b30,0.387,SimpleBench,2024-10-31,False,False,False,o4-mini-2025-04-16_high,2025-04-16,SimpleBench Leaderboard
m67,b36,0.5968,WeirdML,2025-01-16,False,False,True,o4-mini-2025-04-16_high,2025-04-16,WeirdML Leaderboard
m67,b4,0.8168168168168167,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,o4-mini-2025-04-16_high,2025-04-16,Epoch evaluations
m67,b6,0.72,Aider polyglot,2024-12-21,True,False,True,o4-mini-2025-04-16_high,2025-04-16,Aider LLM Leaderboards
m67,b8,0.59,ARC-AGI,2019-11-05,True,False,False,o4-mini-2025-04-16_high,2025-04-16,ARC Prize Leaderboard
m68,b1,0.45999999999999996,GPQA diamond,2023-11-20,True,False,False,mistral-medium-2505,2025-05-07,Epoch evaluations
m68,b2,0.003,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,mistral-medium-2505,2025-05-07,Epoch evaluations
m68,b3,0.816,MATH level 5,2021-03-05,True,True,False,mistral-medium-2505,2025-05-07,Epoch evaluations
m68,b36,0.3192,WeirdML,2025-01-16,False,False,True,mistral-medium-2505,2025-05-07,WeirdML Leaderboard
m68,b4,0.32132132132132135,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,mistral-medium-2505,2025-05-07,Epoch evaluations
m69,b1,0.5893333333333333,GPQA diamond,2023-11-20,True,False,False,claude-opus-4-20250514,2025-05-22,Epoch evaluations
m69,b19,0.069,GSO-Bench,2025-05-29,False,False,True,claude-opus-4-20250514,2025-05-22,GSO Leaderboard
m69,b2,0.045,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,claude-opus-4-20250514,2025-05-22,Epoch evaluations
m69,b3,0.85,MATH level 5,2021-03-05,True,True,False,claude-opus-4-20250514,2025-05-22,Epoch evaluations
m69,b32,0.453,Terminal Bench,2025-05-19,True,False,True,claude-opus-4-20250514,2025-05-22,Terminal-Bench Leaderboard
m69,b35,0.33,VPCT,2025-01-30,False,False,False,claude-opus-4-20250514,2025-05-22,VPCT leaderboard
m69,b4,0.4214214214214214,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,claude-opus-4-20250514,2025-05-22,Epoch evaluations
m69,b5,0.622,SWE-Bench verified,2024-08-13,True,False,True,claude-opus-4-20250514,2025-05-22,Epoch evaluations
m69,b6,0.7070000000000001,Aider polyglot,2024-12-21,True,False,True,claude-opus-4-20250514,2025-05-22,Aider LLM Leaderboards
m69,b8,0.23,ARC-AGI,2019-11-05,True,False,False,claude-opus-4-20250514,2025-05-22,ARC Prize Leaderboard
m7,b1,0.3373333333333333,GPQA diamond,2023-11-20,True,False,False,o1-preview-2024-09-12,2024-09-12,Epoch evaluations
m7,b15,0.1,Cybench,2024-08-15,True,False,True,o1-preview-2024-09-12,2024-09-12,Cybench leaderboard
m7,b3,0.816,MATH level 5,2021-03-05,True,True,False,o1-preview-2024-09-12,2024-09-12,Epoch evaluations
m7,b30,0.417,SimpleBench,2024-10-31,False,False,False,o1-preview-2024-09-12,2024-09-12,SimpleBench Leaderboard
m7,b36,0.4882,WeirdML,2025-01-16,False,False,True,o1-preview-2024-09-12,2024-09-12,WeirdML Leaderboard
m7,b4,0.3103103103103103,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,o1-preview-2024-09-12,2024-09-12,Epoch evaluations
m7,b8,0.18,ARC-AGI,2019-11-05,True,False,False,o1-preview-2024-09-12,2024-09-12,ARC Prize Leaderboard
m70,b1,0.556,GPQA diamond,2023-11-20,True,False,False,claude-sonnet-4-20250514,2025-05-22,Epoch evaluations
m70,b18,0.37,GeoBench,2025-03-01,False,False,False,claude-sonnet-4-20250514,2025-05-22,GeoBench leaderboard
m70,b19,0.049,GSO-Bench,2025-05-29,False,False,True,claude-sonnet-4-20250514,2025-05-22,GSO Leaderboard
m70,b2,0.041,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,claude-sonnet-4-20250514,2025-05-22,Epoch evaluations
m70,b3,0.844,MATH level 5,2021-03-05,True,True,False,claude-sonnet-4-20250514,2025-05-22,Epoch evaluations
m70,b32,0.548,Terminal Bench,2025-05-19,True,False,True,claude-sonnet-4-20250514,2025-05-22,Terminal-Bench Leaderboard
m70,b35,0.3,VPCT,2025-01-30,False,False,False,claude-sonnet-4-20250514,2025-05-22,VPCT leaderboard
m70,b4,0.2882882882882883,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,claude-sonnet-4-20250514,2025-05-22,Epoch evaluations
m70,b5,0.606,SWE-Bench verified,2024-08-13,True,False,True,claude-sonnet-4-20250514,2025-05-22,Epoch evaluations
m70,b6,0.564,Aider polyglot,2024-12-21,True,False,True,claude-sonnet-4-20250514,2025-05-22,Aider LLM Leaderboards
m70,b8,0.24,ARC-AGI,2019-11-05,True,False,False,claude-sonnet-4-20250514,2025-05-22,ARC Prize Leaderboard
m71,b1,0.684,GPQA diamond,2023-11-20,True,False,False,claude-opus-4-20250514_16K,2025-05-22,Epoch evaluations
m71,b35,0.38,VPCT,2025-01-30,False,False,False,claude-opus-4-20250514_16K,2025-05-22,VPCT leaderboard
m71,b4,0.5995995995995996,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,claude-opus-4-20250514_16K,2025-05-22,Epoch evaluations
m71,b8,0.36,ARC-AGI,2019-11-05,True,False,False,claude-opus-4-20250514_16K,2025-05-22,ARC Prize Leaderboard
m72,b1,0.7106666666666667,GPQA diamond,2023-11-20,True,False,False,claude-sonnet-4-20250514_32K,2025-05-22,Epoch evaluations
m72,b18,0.32,GeoBench,2025-03-01,False,False,False,claude-sonnet-4-20250514_32K,2025-05-22,GeoBench leaderboard
m72,b35,0.34,VPCT,2025-01-30,False,False,False,claude-sonnet-4-20250514_32K,2025-05-22,VPCT leaderboard
m72,b4,0.7107107107107107,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,claude-sonnet-4-20250514_32K,2025-05-22,Epoch evaluations
m72,b6,0.613,Aider polyglot,2024-12-21,True,False,True,claude-sonnet-4-20250514_32K,2025-05-22,Aider LLM Leaderboards
m73,b1,0.6773333333333333,GPQA diamond,2023-11-20,True,False,False,grok-3-beta,2025-04-09,Epoch evaluations
m73,b10,0.295,Balrog,2024-11-20,False,False,False,grok-3-beta,2025-04-09,
m73,b2,0.038,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,grok-3-beta,2025-04-09,Epoch evaluations
m73,b22,0.764,Lech Mazur Writing,2025-01-31,False,False,False,grok-3-beta,2025-04-09,lechmazur/writing Github repository
m73,b3,0.887,MATH level 5,2021-03-05,True,True,False,grok-3-beta,2025-04-09,Epoch evaluations
m73,b32,0.175,Terminal Bench,2025-05-19,True,False,True,grok-3-beta,2025-04-09,Terminal-Bench Leaderboard
m73,b36,0.5208,WeirdML,2025-01-16,False,False,True,grok-3-beta,2025-04-09,WeirdML Leaderboard
m73,b4,0.5555555555555556,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,grok-3-beta,2025-04-09,Epoch evaluations
m73,b5,0.386,SWE-Bench verified,2024-08-13,True,False,True,grok-3-beta,2025-04-09,Epoch evaluations
m73,b6,0.5329999999999999,Aider polyglot,2024-12-21,True,False,True,grok-3-beta,2025-04-09,Aider LLM Leaderboards
m74,b1,0.6226666666666666,GPQA diamond,2023-11-20,True,False,False,DeepSeek-R1,2025-01-20,Epoch evaluations
m74,b10,0.349,Balrog,2024-11-20,False,False,False,DeepSeek-R1,2025-01-20,
m74,b22,0.8300000000000001,Lech Mazur Writing,2025-01-31,False,False,False,DeepSeek-R1,2025-01-20,lechmazur/writing Github repository
m74,b23,0.7156999999999999,LiveBench,2024-06-27,True,True,True,DeepSeek-R1,2025-01-20,LiveBench Leaderboard
m74,b3,0.931,MATH level 5,2021-03-05,True,True,False,DeepSeek-R1,2025-01-20,Epoch evaluations
m74,b30,0.309,SimpleBench,2024-10-31,False,False,False,DeepSeek-R1,2025-01-20,SimpleBench Leaderboard
